Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,DayOfWeek,Month
2004-05-25,07:00:00,-0.7880938230955286,-0.465273910920387,-0.7407221099683606,-0.18841947499501546,-0.043277489358249016,-0.754833301201483,0.4542939675969875,-0.7001797776449645,-0.16494251749491876,-0.2833961861705398,-0.36015551711312116,-1.074240024305404,-1.2450775400046095,-0.6498164985982373,-1.004861140262151,-0.3811416777123588
2004-05-25,08:00:00,0.7700308199439102,0.48620086495208037,-0.7163549457933621,1.5994597311161536,1.5417289670692707,-0.26175910360701515,-0.6845685839038467,-0.28131934549664483,0.9447733060825726,1.1219266864979067,-0.23308219828493898,-1.2804390233434173,-1.3115255509222836,-0.5053665193289121,-1.004861140262151,-0.3811416777123588
2004-05-25,09:00:00,0.03197177850417609,-0.20910762510856887,-0.5579683786558706,0.6788353637902532,0.8015608576998157,-0.4662045026095994,-0.04883366645646321,-0.4907495615708047,-0.0076599598225183885,0.38936476351116334,0.10192927862572253,-1.7222940212820177,-1.482319677843758,-0.3609165400595869,-1.004861140262151,-0.3811416777123588
2004-05-25,10:00:00,0.4420045793040284,0.010463477015846686,0.34057080029720604,0.5053843960331994,0.6520319467160874,-0.11744470431107336,0.20468025767899645,0.41678137475055466,-0.03096107947768881,0.4715911018055937,0.7604001125535746,-2.1346920193580443,-1.5712538977792005,-0.21646656079026166,-1.004861140262151,-0.3811416777123588
2004-05-25,11:00:00,0.9340439402638513,0.22546018117933692,0.872079568864365,1.1057915921153085,1.1566920212861704,0.37562949328339446,-0.06833473754380626,0.9985319749565542,0.23117651664297845,0.8727559643935723,1.153172188931592,-2.3173254185059995,-1.6430076434089322,-0.07201658152093647,-1.004861140262151,-0.3811416777123588
2004-05-25,12:00:00,0.03197177850417609,-0.25942600267874744,-0.4315637144980649,0.4386724853574095,0.588482159548003,-0.40607350290295696,0.3138862557681175,0.04446099061871493,-0.205719476891467,0.18006135694352235,1.2571412679728318,-2.3232168184785142,-1.6025829979837314,0.07243339774838875,-1.004861140262151,-0.3811416777123588
2004-05-25,13:00:00,0.11397833866414663,-0.058152492398033176,-0.4315637144980649,0.7455472744660431,0.8538959765441206,-0.38803420299096425,0.16177790128684172,0.3469713027258347,-0.0076599598225183885,0.18504477138560904,1.5343921454161382,-2.358565218313602,-1.5328504846252593,0.21688337701771396,-1.004861140262151,-0.3811416777123588
2004-05-25,14:00:00,0.27799145898408734,0.2666297628276648,-0.047780878741835536,1.1057915921153085,1.1566920212861704,-0.3218901033136576,-0.14243880767570985,0.6029415668164745,0.3884590743153788,0.5413589039948074,1.6499133443508491,-2.3526738183410876,-1.45478038814784,0.36133335628703916,-1.004861140262151,-0.3811416777123588
2004-05-25,15:00:00,-0.21404790197573534,-0.20453322714764355,-0.5884273338746189,0.3185910461409876,0.4725972535356135,-0.27979840351900787,0.36068882637774086,-0.07188912942248497,-0.17659307732250396,-0.13638546012898245,1.6499133443508491,-2.358565218313602,-1.4638759333685105,0.5057833355563643,-1.004861140262151,-0.3811416777123588
2004-05-25,16:00:00,-0.21404790197573534,-0.09474767608543577,-0.5884273338746189,0.2385367533300398,0.40157102081834256,-0.27979840351900787,0.41529182542230136,-0.07188912942248497,-0.20863211684836327,-0.33073862337036336,1.6152569846704354,-2.3114340185334847,-1.3921221877387784,0.6502333148256896,-1.004861140262151,-0.3811416777123588
2004-05-25,17:00:00,-0.21404790197573534,0.21173698729656096,-0.5884273338746189,0.6921777459254111,0.8127755260235954,-0.27979840351900787,0.13447640176456147,-0.07188912942248497,0.14670995789298566,0.018100387575704938,1.5921527448834936,-2.270194218725882,-1.329211333295809,0.7946832940950148,-1.004861140262151,-0.3811416777123588
2004-05-25,18:00:00,-0.21404790197573534,0.9939590386147914,-0.5884273338746189,1.959704048765419,1.8034045612907952,-0.27979840351900787,-0.4388550882033242,-0.07188912942248497,1.1573960229360027,0.9076398654881791,1.314901867440187,-2.181823219138162,-1.3264321389228266,0.93913327336434,-1.004861140262151,-0.3811416777123588
2004-05-25,19:00:00,-0.21404790197573534,0.5685400282487363,0.0496877779581593,0.6334712645307163,0.6744612833636466,-0.27979840351900787,-0.25164480576483095,-0.07188912942248497,0.9360353862118838,0.5179368561169997,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,1.0835832526336653,-1.004861140262151,-0.3811416777123588
2004-05-25,20:00:00,-0.21404790197573534,0.4432015241193819,0.390828076408141,0.2945747582977035,0.4082998218126102,-0.27979840351900787,-0.13463837924077263,-0.07188912942248497,0.6960338537636281,0.45115910259303815,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,1.2280332319029905,-1.004861140262151,-0.3811416777123588
2004-05-25,21:00:00,-0.21404790197573534,0.1605037301341971,0.390828076408141,0.27589542330848227,0.38886106338472537,-0.27979840351900787,-0.038693109491044736,-0.07188912942248497,0.7041892456429383,0.36992944718702536,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,1.3724832111723158,-1.004861140262151,-0.3811416777123588
2004-05-25,22:00:00,-0.21404790197573534,-0.11396014752132234,0.390828076408141,0.11845531411361816,0.22288397219278747,-0.27979840351900787,0.11965558773818091,-0.07188912942248497,0.5894312313412237,0.1875364786066524,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,1.5169331904416408,-1.004861140262151,-0.3811416777123588
2004-05-25,23:00:00,-0.21404790197573534,-0.11396014752132234,1.1264118449409135,0.11845531411361816,0.22288397219278747,-0.27979840351900787,0.11965558773818091,-0.07188912942248497,0.5894312313412237,0.1875364786066524,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,1.661383169710966,-1.004861140262151,-0.3811416777123588
2004-05-26,00:00:00,-0.21404790197573534,-0.492720298685939,-1.4367092367167607,-0.356533489898006,-0.2488797419608754,-0.27979840351900787,0.539318637537803,-0.07188912942248497,0.1735062454964318,-0.11196672936275778,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-1.6609663534835137,-0.5049150728705976,-0.3811416777123588
2004-05-26,01:00:00,-0.21404790197573534,-0.492720298685939,-1.4367092367167607,-0.356533489898006,-0.2488797419608754,-0.27979840351900787,0.539318637537803,-0.07188912942248497,0.1735062454964318,-0.11196672936275778,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-1.5165163742141885,-0.5049150728705976,-0.3811416777123588
2004-05-26,02:00:00,-0.21404790197573534,-1.0187760641923513,-1.4367092367167607,-0.7354571425364926,-0.8200801819187172,-0.27979840351900787,1.5635148910450605,-0.07188912942248497,-0.2243603726156036,-0.6451920746660336,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-1.3720663949448633,-0.5049150728705976,-0.3811416777123588
2004-05-26,03:00:00,-0.21404790197573534,-1.511896164380101,-1.4367092367167607,-1.0103102145207472,-1.270909848534658,-0.27979840351900787,2.2756940071548284,-0.07188912942248497,-0.4008663540035193,-1.1375534215441983,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-1.2276164156755383,-0.5049150728705976,-0.3811416777123588
2004-05-26,04:00:00,-0.21404790197573534,-1.366430309222676,-1.4367092367167607,-0.9409298274179255,-1.1430626296435706,-0.27979840351900787,2.2538528075370046,-0.07188912942248497,-0.3705748984517975,-1.0398784984792993,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-1.083166436406213,-0.5049150728705976,-0.3811416777123588
2004-05-26,05:00:00,-0.21404790197573534,-1.3051333765462767,-1.4367092367167607,-0.9329243981368307,-1.131100316764872,-0.27979840351900787,2.262433278815435,-0.07188912942248497,-0.3764001783655901,-0.9965227928331452,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-0.9387164571368878,-0.5049150728705976,-0.3811416777123588
2004-05-26,06:00:00,-0.21404790197573534,-0.3207229353551472,-1.4367092367167607,-0.06033260649749897,-0.10607963197141472,-0.27979840351900787,0.8864377028925093,-0.07188912942248497,0.4979743366946795,-0.08356126704286342,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-0.7942664778675625,-0.5049150728705976,-0.3811416777123588
2004-05-26,07:00:00,-0.21404790197573534,0.2830975954869956,-1.4367092367167607,0.5374061131575786,0.611659140750481,-0.27979840351900787,-0.03245276674309487,-0.07188912942248497,0.9773948735998114,0.3808929589596157,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-0.6498164985982373,-0.5049150728705976,-0.3811416777123588
2004-05-26,08:00:00,-0.21404790197573534,0.2830975954869956,-0.44222434882462686,0.5374061131575786,0.611659140750481,-0.27979840351900787,-0.03245276674309487,-0.07188912942248497,0.9773948735998114,0.3808929589596157,0.00027062356317703886,-0.00023780931597970858,0.010865662549604707,-0.5053665193289121,-0.5049150728705976,-0.3811416777123588
2004-05-26,09:00:00,1.5900964215436149,0.9116198753181355,-0.5884273338746189,4.00108851544459,3.1117825323984176,-0.27979840351900787,0.44259332494458165,-0.07188912942248497,0.015641159832652036,1.4383735035704115,0.24055471734737555,-0.7973442255972142,-0.45907084051835734,-0.3609165400595869,-0.5049150728705976,-0.3811416777123588
2004-05-26,10:00:00,0.11397833866414663,0.15226981380453172,-0.047780878741835536,0.6254658352496212,0.7567021844046973,-0.23169360375369394,1.2148357400033665,0.5564015187999946,-0.2028068369345707,0.7382037744572316,0.8990255512752281,-1.4984208223264601,-0.5859031655399256,-0.21646656079026166,-0.5049150728705976,-0.3811416777123588
2004-05-26,11:00:00,-0.21404790197573534,0.1614186097263824,-0.4315637144980649,0.4786996317628835,0.6183879417447485,-0.40607350290295696,1.1134301703491825,0.5331314947917546,-0.07465067883113335,0.6509940217207145,1.2109327883989476,-1.657488621584356,-0.5214763868935113,-0.07201658152093647,-0.5049150728705976,-0.3811416777123588
2004-05-26,12:00:00,-0.37806102229567623,-0.021557308710630583,-0.4650685652386881,0.2785638997355138,0.43147680301508823,-0.4842438025215921,1.2616383106129898,0.06773101462695491,-0.1329034779690594,0.20747013637499914,1.3033497475467164,-1.7576424211171058,-0.5962619809301334,0.07243339774838875,-0.5049150728705976,-0.3811416777123588
2004-05-26,13:00:00,-0.21404790197573534,-0.07187568628080915,-0.355416326451194,0.5053843960331994,0.6445555011669011,-0.5984927019642127,1.1524323125238687,-0.0020790573977650315,-0.036786359391481414,0.07291794643865852,1.5343921454161382,-1.9343844202925458,-0.6993448267643958,0.21688337701771396,-0.5049150728705976,-0.3811416777123588
2004-05-26,14:00:00,-0.37806102229567623,-0.35091396189725393,-0.355416326451194,0.21185198905972394,0.36418879307241053,-0.5924796019935484,1.5775556622279472,-0.0020790573977650315,-0.3397009149086969,-0.28837960061262646,1.6152569846704354,-2.1170178194405005,-0.9989925109786985,0.36133335628703916,-0.5049150728705976,-0.3811416777123588
2004-05-26,15:00:00,-0.37806102229567623,-0.4103811353892831,-0.3432327443636947,0.2385367533300398,0.3940945752691562,-0.6405844017588624,1.4332477361816085,-0.07188912942248497,-0.27853547581387456,-0.34319715947558005,1.5574963852030803,-2.105235019495471,-1.0126358288097037,0.5057833355563643,-0.5049150728705976,-0.3811416777123588
2004-05-26,16:00:00,-0.6240807027755877,-0.6162290436309227,-0.3432327443636947,-0.06833803577859382,0.09129853052710643,-0.6706499016121836,1.729664016709223,-0.0020790573977650315,-0.397953714046623,-0.6546605621059982,1.5574963852030803,-2.087560819577927,-0.9760009938931155,0.6502333148256896,-0.5049150728705976,-0.3811416777123588
2004-05-26,17:00:00,-0.21404790197573534,0.07450504846880122,-0.5884273338746189,1.0390796814395185,1.1006186796672723,-0.27979840351900787,0.7429098196896646,-0.07188912942248497,0.37680851448779357,0.2373706230275193,1.4650794260553115,-1.963841420155119,-0.8130391420227738,0.7946832940950148,-0.5049150728705976,-0.3811416777123588
2004-05-26,18:00:00,-0.21404790197573534,0.12482342603897979,-0.5884273338746189,1.6528292596567857,1.586587640364389,-0.27979840351900787,0.3918905401174897,-0.07188912942248497,0.7146747494877648,0.6310603639523678,1.1878285486120055,-1.7988822209247084,-0.768319378021145,0.93913327336434,-0.5049150728705976,-0.3811416777123588
2004-05-26,19:00:00,-0.21404790197573534,0.12024902807805446,-0.5884273338746189,1.6661716417919434,1.586587640364389,-0.27979840351900787,0.3918905401174897,-0.07188912942248497,0.7205000294015573,0.5936847556367176,0.9683382706360545,-1.751751021144591,-0.885045541686413,1.0835832526336653,-0.5049150728705976,-0.3811416777123588
2004-05-26,20:00:00,-0.21404790197573534,0.0882282423515772,-0.749859796533985,1.345954470548152,1.347341382790424,-0.27979840351900787,0.41529182542230136,-0.07188912942248497,0.7525390689274166,0.6460106072786278,0.7719522324470459,-1.4630724224913723,-0.6672577644581424,1.2280332319029905,-0.5049150728705976,-0.3811416777123588
2004-05-26,21:00:00,-0.21404790197573534,-0.1587892475383903,-0.749859796533985,0.3853029568167775,0.5324088179291048,-0.27979840351900787,0.9028186026058777,-0.07188912942248497,0.21661331685849694,0.21992867248021586,0.517805594790682,-1.2274164235907854,-0.6197588060835314,1.3724832111723158,-0.5049150728705976,-0.3811416777123588
2004-05-26,22:00:00,-0.21404790197573534,-0.37836034966280585,-0.749859796533985,0.09177054984330207,0.2483038870600211,-0.27979840351900787,1.1056297419142453,-0.07188912942248497,0.05350547927230397,-0.009308391855771855,0.3907322759624998,-1.180285223810668,-0.7071771018155285,1.5169331904416408,-0.5049150728705976,-0.3811416777123588
2004-05-26,23:00:00,-0.21404790197573534,-0.012408512788779935,-0.749859796533985,0.41198772108709364,0.5585763773512573,-0.27979840351900787,0.70000746329751,-0.07188912942248497,0.2981672356515934,0.30963013243777626,0.32141955660167354,-1.0801314242779188,-0.6670051104242349,1.661383169710966,-0.5049150728705976,-0.3811416777123588
2004-05-27,00:00:00,-0.21404790197573534,-0.3554883598581792,-0.6569599831168027,-0.09502280004890969,0.06139274833036077,-0.27979840351900787,0.9340203163456265,-0.07188912942248497,0.027291719660237246,0.11776867641743874,0.1827941178800201,-0.7619958257621265,-0.4820623576039404,-1.6609663534835137,-0.004969005479044074,-0.3811416777123588
2004-05-27,01:00:00,-0.21404790197573534,-0.7077170028494292,-0.7163549457933621,-0.48195188196849115,-0.3834557618462308,-0.27979840351900787,1.2577380963955211,-0.07188912942248497,-0.19989419697767438,-0.19120301899193604,0.032616559264896226,-0.5852538265866865,-0.48054643340049524,-1.5165163742141885,-0.004969005479044074,-0.3811416777123588
2004-05-27,02:00:00,-0.21404790197573534,-1.1788799928247375,-0.7163549457933621,-0.8822233460232305,-0.9591420691335847,-0.27979840351900787,1.8037680868411266,-0.07188912942248497,-0.5057213924517862,-0.7593122653898187,0.032616559264896226,-0.6147108264492598,-0.5126334957067487,-1.3720663949448633,-0.004969005479044074,-0.3811416777123588
2004-05-27,03:00:00,-0.21404790197573534,-1.338983921457124,-0.7163549457933621,-1.0556743137802842,-1.2619381138756345,-0.27979840351900787,2.279594221372297,-0.07188912942248497,-0.6222269907276383,-0.9337317708628528,0.07882503883878043,-0.608819426476745,-0.4519965275689471,-1.2276164156755383,-0.004969005479044074,-0.3811416777123588
2004-05-27,04:00:00,-0.21404790197573534,-1.3755791051445265,-0.7163549457933621,-1.0957014601857582,-1.3367025693674985,-0.27979840351900787,2.3770995768090124,-0.07188912942248497,-0.6688292300379791,-1.1405434702094503,-0.03669616009593049,-0.49099142702645165,-0.4706929260781025,-1.083166436406213,-0.004969005479044074,-0.3811416777123588
2004-05-27,05:00:00,-0.21404790197573534,-1.014201666231426,-0.7163549457933621,-0.8155114353474406,-0.8544718314449748,-0.27979840351900787,1.6126575901851647,-0.07188912942248497,-0.2756228358569783,-0.624760075453478,-0.3254991574327078,-0.037353629142821865,-0.44264832831436923,-0.9387164571368878,-0.004969005479044074,-0.3811416777123588
2004-05-27,06:00:00,-0.21404790197573534,-0.6436754313964747,-0.5884273338746189,-0.4952942641036491,-0.4021468757191969,-0.27979840351900787,0.9847231011727184,-0.07188912942248497,-0.09503915852940747,-0.2759210645074098,-0.26773855796535234,-0.07859342895042472,-0.40373960709261336,-0.7942664778675625,-0.004969005479044074,-0.3811416777123588
2004-05-27,07:00:00,-0.21404790197573534,1.4148036510199211,-0.5884273338746189,1.9463616666302612,1.7959281157416087,-0.27979840351900787,-0.36475101807142063,-0.07188912942248497,1.8651675324618044,1.2789042414236373,-0.1522173590306414,-0.19053002842820338,-0.36053576729442977,-0.6498164985982373,-0.004969005479044074,-0.3811416777123588
2004-05-27,08:00:00,-0.21404790197573534,1.7441603042065446,-0.5884273338746189,3.227230351605427,2.6407664627996734,-0.27979840351900787,-0.7820739393405619,-0.07188912942248497,2.5496379223324355,1.889372510579257,0.07882503883878043,-0.44975162721884876,-0.30773107420776086,-0.5053665193289121,-0.004969005479044074,-0.3811416777123588
2004-05-27,09:00:00,-0.21404790197573534,1.144914171325327,-0.5884273338746189,1.9063345202247872,1.7734987790940495,-0.27979840351900787,-0.3257488758967345,-0.07188912942248497,1.6933217750049225,1.4906993552123218,0.4022843958559711,-0.8385840254048171,-0.31707927346233866,-0.3609165400595869,-0.004969005479044074,-0.3811416777123588
2004-05-27,10:00:00,-0.21404790197573534,-0.13591725773376367,-0.5884273338746189,-0.16173471072469958,-0.01710992993609657,-0.27979840351900787,0.9301201021281579,-0.07188912942248497,0.14962259784988197,-0.0840596084870722,0.8412649518078726,-1.250982023480844,-0.29535102654629297,-0.21646656079026166,-0.004969005479044074,-0.3811416777123588
2004-05-27,11:00:00,-0.21404790197573534,-0.37378595170188056,-0.5884273338746189,-0.24178900353564742,-0.11056549930092674,-0.27979840351900787,1.1680331693937431,-0.07188912942248497,-0.04552427926217033,-0.45781569164357394,0.9336819109556411,-1.5396606221340627,-0.6073787584220636,-0.07201658152093647,-0.004969005479044074,-0.3811416777123588
2004-05-27,12:00:00,-0.21404790197573534,-0.01698291074970526,-0.5884273338746189,0.17182484265424988,0.33802123365025805,-0.27979840351900787,0.6337038216005435,-0.07188912942248497,0.36224531470331206,-0.18123619010776265,1.014546750209939,-1.4748552224364015,-0.42875235644945653,0.07243339774838875,-0.004969005479044074,-0.3811416777123588
2004-05-27,13:00:00,-0.21404790197573534,-0.14049165569468902,-0.5884273338746189,0.25187913546519775,0.4053092435929358,-0.27979840351900787,0.6883068206451041,-0.07188912942248497,0.32729363522055643,-0.44037374109627053,1.0607552297838232,-1.6692714215293856,-0.6801431201874255,0.21688337701771396,-0.004969005479044074,-0.3811416777123588
2004-05-27,14:00:00,-0.21404790197573534,-0.2502772067568968,-0.5884273338746189,-0.014968507237961861,0.14737187214600453,-0.27979840351900787,0.9301201021281579,-0.07188912942248497,0.15544787776367458,-0.6197766610113914,1.291797627653245,-1.7399682211995617,-0.5664488049290475,0.36133335628703916,-0.004969005479044074,-0.3811416777123588
2004-05-27,15:00:00,-0.21404790197573534,-0.0810244822026598,-0.5884273338746189,0.22519437119488186,0.39035635249456296,-0.27979840351900787,0.7156083201673844,-0.07188912942248497,0.3447694749619343,-0.3556556955807968,1.4188709464814273,-1.804773620897223,-0.566701458962955,0.5057833355563643,-0.004969005479044074,-0.3811416777123588
2004-05-27,16:00:00,-0.21404790197573534,-0.20453322714764355,-0.5884273338746189,0.14514007838393403,0.3118536742281056,-0.27979840351900787,0.9106190310408149,-0.07188912942248497,0.1729237175050524,-0.6646273909901715,1.4997357857357247,-1.9697328201276338,-0.7961113217509708,0.6502333148256896,-0.004969005479044074,-0.3811416777123588
2004-05-27,17:00:00,-0.21404790197573534,0.6417303956235414,-0.5884273338746189,1.332612088412994,1.3361267144666442,-0.27979840351900787,0.03697104632784621,-0.07188912942248497,0.9884629054360172,0.34700574075342644,1.2802455077597739,-1.6633800215568708,-0.4560389921114673,0.7946832940950148,-0.004969005479044074,-0.3811416777123588
2004-05-27,18:00:00,-0.21404790197573534,0.989384640653866,-0.5884273338746189,1.9463616666302612,1.7921898929670155,-0.27979840351900787,-0.25554501998229956,-0.07188912942248497,1.5273012974618332,0.8827227932777456,1.0029946303164679,-1.5160950222440042,-0.5055591827573385,0.93913327336434,-0.004969005479044074,-0.3811416777123588
2004-05-27,19:00:00,-0.21404790197573534,0.6051352119361388,-0.5884273338746189,1.345954470548152,1.347341382790424,-0.27979840351900787,-0.04103323802152599,-0.07188912942248497,1.1836097825480696,0.5139501245633306,0.8643691915948147,-1.3275702231235347,-0.37872685773577014,1.0835832526336653,-0.004969005479044074,-0.3811416777123588
2004-05-27,20:00:00,-0.21404790197573534,0.1476954158436064,-0.749859796533985,0.7989168030066748,0.9099693181630187,-0.27979840351900787,0.2787843278109,-0.07188912942248497,0.7962286682808613,0.23986233024856263,0.6217746738319216,-1.2274164235907854,-0.5133914578084711,1.2280332319029905,-0.004969005479044074,-0.3811416777123588
2004-05-27,21:00:00,-0.21404790197573534,0.028761068859547982,-0.749859796533985,0.41198772108709364,0.5585763773512573,-0.27979840351900787,0.5010965382066108,-0.07188912942248497,0.5806933114705348,0.15016087029100222,0.34452379638861563,-0.9564120248551105,-0.49848486980792817,1.3724832111723158,-0.004969005479044074,-0.3811416777123588
2004-05-27,22:00:00,-0.21404790197573534,-0.3554883598581792,-0.749859796533985,0.01171625703235424,0.173539431568157,-0.27979840351900787,0.7780117476468821,-0.07188912942248497,0.2661281961257341,-0.14635228901315583,0.2521068372408468,-0.8209098254872732,-0.4603341106878947,1.5169331904416408,-0.004969005479044074,-0.3811416777123588
2004-05-27,23:00:00,-0.21404790197573534,-0.30059558432707534,-0.749859796533985,-0.08168041791375176,0.06513097110495397,-0.27979840351900787,0.7546104623420704,-0.07188912942248497,0.19913747711711913,-0.20366155509715275,0.12503351841266463,-0.6559506262568622,-0.4411324041109244,1.661383169710966,-0.004969005479044074,-0.3811416777123588
2004-05-28,00:00:00,-0.21404790197573534,-0.5887826558653708,-0.6569599831168027,-0.32184329634659536,-0.1928064003419773,-0.27979840351900787,0.7117081059499157,-0.07188912942248497,0.05350547927230397,-0.35067228113871013,0.12503351841266463,-0.5027742269714807,-0.306215150004316,-1.6609663534835137,0.49497706191250945,-0.3811416777123588
2004-05-28,01:00:00,-0.21404790197573534,-0.8952673192473675,-0.7163549457933621,-0.548663792644281,-0.4843877767602474,-0.27979840351900787,1.0003239580425929,-0.07188912942248497,-0.17076779740871134,-0.667119098211215,-0.05980039988287259,-0.25533542812586485,-0.3100049605129284,-1.5165163742141885,0.49497706191250945,-0.3811416777123588
2004-05-28,02:00:00,-0.21404790197573534,-0.9501600947784714,-0.7163549457933621,-0.535321410509123,-0.46195844011268816,-0.27979840351900787,0.9418207447805638,-0.07188912942248497,-0.06591275896044445,-0.49269959273818076,-0.19842583860452562,0.02745177055483959,-0.2430516415274393,-1.3720663949448633,0.49497706191250945,-0.3811416777123588
2004-05-28,03:00:00,-0.21404790197573534,-1.3435583194180492,-0.7163549457933621,-0.8555385817529145,-0.9217598413876527,-0.27979840351900787,1.5151522347484494,-0.07188912942248497,-0.40960427387420817,-0.8863893336630293,-0.20997795849799686,-0.037353629142821865,-0.3105102685807434,-1.2276164156755383,0.49497706191250945,-0.3811416777123588
2004-05-28,04:00:00,-0.21404790197573534,-1.439620676597481,-0.7163549457933621,-0.9889624031044943,-1.1423149850886518,-0.27979840351900787,1.8427702290158126,-0.07188912942248497,-0.4445559533569638,-0.8938644553261593,-0.36015551711312116,0.25721636948291166,-0.26958031508772734,-1.083166436406213,0.49497706191250945,-0.3811416777123588
2004-05-28,05:00:00,-0.21404790197573534,-1.325260727574348,-0.7163549457933621,-0.9089081102935463,-0.9927860741049236,-0.27979840351900787,1.729664016709223,-0.07188912942248497,-0.35717675465007476,-1.0084829874941532,-0.3254991574327078,0.145279770005133,-0.312784154885911,-0.9387164571368878,0.49497706191250945,-0.3811416777123588
2004-05-28,06:00:00,-0.21404790197573534,-0.6665474212011013,-0.5884273338746189,-0.2684737678059635,-0.1367330587230792,-0.27979840351900787,0.6220031789481377,-0.07188912942248497,0.21661331685849694,-0.37060593890705684,-0.3948118767935343,0.32791316915308744,-0.2551790351549997,-0.7942664778675625,0.49497706191250945,-0.3811416777123588
2004-05-28,07:00:00,-0.21404790197573534,0.49992405883485636,-0.5884273338746189,1.1991882670614142,1.2351946995526277,-0.27979840351900787,-0.27504609106964256,-0.07188912942248497,1.3175912205652993,0.5812262195315009,-0.23308219828493898,0.12171417011507397,-0.21248050342463104,-0.6498164985982373,0.49497706191250945,-0.3811416777123588
2004-05-28,08:00:00,-0.21404790197573534,0.5365192425222589,-0.5884273338746189,1.6528292596567857,1.582849417589796,-0.27979840351900787,-0.43105465976838697,-0.07188912942248497,1.591379376513552,0.7456788961203616,0.009512319477953715,-0.2082042283457472,-0.17635097657585766,-0.5053665193289121,0.49497706191250945,-0.3811416777123588
2004-05-28,09:00:00,-0.21404790197573534,0.6463047935844667,-0.5884273338746189,1.22587303133173,1.2613622589747802,-0.27979840351900787,-0.22824352046001928,-0.07188912942248497,1.428271538927359,0.7307286527941016,0.2867631969212602,-0.3319236277685554,0.09019902919656139,-0.3609165400595869,0.49497706191250945,-0.3811416777123588
2004-05-28,10:00:00,-0.21404790197573534,-0.24570280879597148,-0.5884273338746189,-0.08168041791375176,0.07260741665414039,-0.27979840351900787,0.6454044642529494,-0.07188912942248497,0.42923603371192703,-0.32326350170723334,0.6910873931927484,-0.8326926254323024,0.05558542655123346,-0.21646656079026166,0.49497706191250945,-0.3811416777123588
2004-05-28,11:00:00,-0.21404790197573534,-0.2548516047178221,-0.5884273338746189,-0.05499565364343566,0.09503675330169964,-0.27979840351900787,0.70000746329751,-0.07188912942248497,0.4030222740998603,-0.4453571555383572,0.9336819109556411,-1.1743938238381533,-0.09297514538638049,-0.07201658152093647,0.49497706191250945,-0.3811416777123588
2004-05-28,12:00:00,-0.21404790197573534,0.17056740564823303,-0.5884273338746189,0.5587539245738313,0.6894141744620195,-0.27979840351900787,0.2709838993759628,-0.07188912942248497,0.8049665881515501,-0.054159121834552064,1.153172188931592,-1.4277240226562842,-0.19252083474593798,0.07243339774838875,0.49497706191250945,-0.3811416777123588
2004-05-28,13:00:00,-0.21404790197573534,-0.2365540128741208,-0.5884273338746189,0.25187913546519775,0.409047466367529,-0.27979840351900787,0.4542939675969875,-0.07188912942248497,0.5224405123326087,-0.4976830071802675,1.2224849082924183,-1.5043122222989749,-0.24557818186651437,0.21688337701771396,0.49497706191250945,-0.3811416777123588
2004-05-28,14:00:00,-0.21404790197573534,0.2208857832184116,-0.5884273338746189,0.4386724853574095,0.5810057139988165,-0.27979840351900787,0.29438518468077446,-0.07188912942248497,0.7117621095308684,-0.19120301899193604,1.176276428718534,-1.3805928228761668,-0.08236367596226526,0.36133335628703916,0.49497706191250945,-0.3811416777123588
2004-05-28,15:00:00,-0.2960544621357059,-0.3554883598581792,-0.355416326451194,0.2785638997355138,0.43895324856427465,-0.5624141021402272,0.5830010367734516,0.06773101462695491,0.2981672356515934,-0.5400420299380043,1.3033497475467164,-1.787099420979679,-0.648056057881172,0.5057833355563643,0.49497706191250945,-0.3811416777123588
2004-05-28,16:00:00,-0.2960544621357059,-0.29602118636615005,-0.355416326451194,0.26522151760035567,0.4165239119167154,-0.5744403020815557,0.5205976092939538,0.11427106264343488,0.3738958745308973,-0.4627991060856606,1.1185158292511788,-1.5337692221615482,-0.4153616926523588,0.6502333148256896,0.49497706191250945,-0.3811416777123588
2004-05-28,17:00:00,0.03197177850417609,0.2025881913747103,-0.4483161398683764,0.3052486640058297,0.4613825852118339,-0.5624141021402272,0.21248068611393367,-0.1649692254554449,0.9564238659101578,-0.18621960454984934,0.6102225539384508,-0.4851000270539369,0.38630955693615937,0.7946832940950148,0.49497706191250945,-0.3811416777123588
